url,manually_checked_api,active,error_type
https://opendata.london.ca,,True,
https://opendata.lv,,True,
https://opendata.marche.camcom.it,,True,
https://opendata.maryland.gov,,True,
https://opendata.meteo.be,,True,
https://opendata.miamidade.gov,,True,
https://opendata.minneapolismn.gov,,True,
https://opendata.montgomeryal.gov,,True,
https://opendata.mtc.ca.gov,,True,
https://opendata.ncats.nih.gov,,True,
https://opendata.newwestcity.ca,,True,
https://opendata.nfis.org,,True,
https://opendata.nhsbsa.net,,True,
https://opendata.nicecotedazur.org,,True,
https://opendata.norfolkcounty.ca,,True,
https://opendata.oraclecloud.com,,True,
https://opendata.paho.org,,True,
https://opendata.paris.fr,,True,
https://opendata.paris.fr.opendatasoft.com,,True,
https://opendata.pku.edu.cn,,True,
https://opendata.plzen.eu,,True,
https://opendata.post.ca.gov,,True,
https://opendata.potsdam.de,,True,
https://opendata.pref.shizuoka.jp,,True,
https://opendata.provincia.pisa.it,,True,
https://opendata.ramseycounty.us,,True,
https://opendata.rapid7.com,,True,
https://opendata.rcmrd.org,,True,
https://opendata.reseaux-energies.fr,,True,
https://opendata.reus.cat,,True,
https://opendata.rhein-kreis-neuss.de,,True,
https://opendata.roubaix.fr,,True,
https://opendata.sabadell.cat,,True,
https://opendata.saemes.fr,,True,
https://opendata.sandag.org,,True,
https://opendata.santfeliu.cat,,True,
https://opendata.scot,,True,
https://opendata.sjgov.org,,True,
https://opendata.slocounty.ca.gov,,True,
https://opendata.socrata.com,,True,
https://opendata.soregies.fr,,True,
https://opendata.srd-energies.fr,,True,
https://opendata.stackexchange.com,,True,
https://opendata.stadt-muenster.de,,True,
https://opendata.stif.info,,True,
https://opendata.swiss,,True,
https://opendata.swisscom.com,,True,
https://opendata.tel-aviv.gov.il,,True,
https://opendata.terrassa.cat,,True,
https://opendata.tirana.al,,True,
https://opendata.tourcoing.fr,,True,
https://opendata.townofmorrisville.org,,True,
https://opendata.tpg.ch,,True,
https://opendata.transport.nsw.gov.au,,True,
https://opendata.umea.se,,True,
https://opendata.unesco.org,,True,
https://opendata.unex.es,,True,
https://opendata.usac.org,,True,
https://opendata.utah.gov,,True,
https://opendata.vancouver.ca,,True,
https://opendata.vert-saint-denis.fr,,True,
https://opendata.victoria.ca,,True,
https://opendata.vilanova.cat,,True,
https://opendata.wuerzburg.de,,True,
https://opendata.yakimawa.gov,,True,
https://opendata.yurukov.net,,True,
https://opendatacanarias.es,,True,
https://opendatacommunities.org,,True,
https://opendataforafrica.org,,True,
https://opendatagrdf.opendatasoft.com,,True,
https://opendatahandbook.org,,True,
https://opendatainception.io,,True,
https://opendatakingston.cityofkingston.ca,,True,
https://opendatakosovo.org,,True,
https://opendatamonitor.eu,,True,
https://opendatanederland.org,,True,
https://opendatanepal.com,,True,
https://opendatanottingham.org.uk,,True,
https://opendataportal-lasvegas.opendata.arcgis.com,,True,
https://opendataportal.at,,True,
https://opendatascience.com,,True,
https://opendatask.ca,,True,
https://opendatasoft-trial.com,,True,
https://opendatatoolkit.worldbank.org,,True,
https://opendataumea.opendatasoft.com,,True,
https://opendevelopmentcambodia.net,,True,
https://opendevelopmentmekong.net,,True,
https://opendevelopmentmyanmar.net,,True,
https://openei.org,,True,
https://openflights.org,,True,
https://opengis.mesaaz.gov,,True,
https://opengov.brandon.ca,,True,
https://opengov.cityofdubuque.org,,True,
https://openinfo.uz,,True,
https://openkingston.cityofkingston.ca,,True,
https://openkingston.opendatasoft.com,,True,
https://opennassau.nassaucountyny.gov,,True,
https://opennetzero.org,,True,
https://openpayroll.cityofpa.us,,True,
https://openpayroll.ct.gov,,True,
https://openportal.isti.cnr.it,,True,
https://openreview.net,,True,
https://opensciencedatacloud.org,,True,
https://opentopography.org,,True,
https://opentransportdata.swiss,,True,
https://openva.com,,True,
https://openviewpartners.com,,True,
https://opingogn.is,,True,
https://opportunityinsights.org,,True,
https://ops.fhwa.dot.gov,,True,
https://or.justice.cz,,True,
https://orangedatamining.com,,True,
https://orebro.se,,True,
https://oregonmetro.gov,,True,
https://orihoch-ckan.readthedocs.io,,True,
https://orleansmetropole.opendatasoft.com,,True,
https://orsr.sk,,True,
https://osc.ct.gov,,True,
https://oslri.org,,True,
https://ossp.katastar.gov.mk,,True,
https://otwarte.starachowice.eu,,True,
https://ouka.fi,,True,
https://ourairports.com,,True,
https://owasp.org,,True,
https://pacificdata.org,,True,
https://palaugov.org,,True,
https://paperswithcode.com,,True,
https://parisdata.opendatasoft.com,,True,
https://parkeronline.budget.socrata.com,,True,
https://parlamento.gub.uy,,True,
https://parlameter.si,,True,
https://parlvid.mysociety.org,,True,
https://parselsorgu.tkgm.gov.tr,,True,
https://partners.amazonaws.com,,True,
https://partners.sigfox.com,,True,
https://payroll.tuscaloosa.com,,True,
https://paysdelaloire.opendatasoft.com,,True,
https://pcbs.gov.ps,,True,
https://pch.public.lu,,True,
https://pdf4pro.com,,True,
https://peigeo.re,,True,
https://people.cs.ksu.edu,,True,
https://people.csail.mit.edu,,True,
https://people.eecs.berkeley.edu,,True,
https://peraturan.go.id,,True,
https://performance.seattle.gov,,True,
https://performance.smcgov.org,,True,
https://performance.westsussex.gov.uk,,True,
https://performanceseattle.demo.socrata.com,,True,
https://perso.telecom-paristech.fr,,True,
https://pestphp.com,,True,
https://philgis.org,,True,
https://pi-gcos.org,,True,
https://piercecounty.budget.socrata.com,,True,
https://piercecounty.data.socrata.com,,True,
https://pilote41.fr,,True,
https://plainenglish.io,,True,
https://planning.gov.mv,,True,
https://plarium.com,,True,
https://play.google.com,,True,
https://plugins.qgis.org,,True,
https://pochta.uz,,True,
https://podatki.gov.si,,True,
https://pogoda.by,,True,
https://police.arlingtonva.us,,True,
https://policylab.rutgers.edu,,True,
https://polygon.io,,True,
https://portal.chmi.cz,,True,
https://portal.ct.gov,,True,
https://portal.datadrivendetroit.org,,True,
https://portal.ina-sdi.or.id,,True,
https://portal.its.pdx.edu,,True,
https://portal.louisvilleky.gov,,True,
https://portal.mvp.bafin.de,,True,
https://portaldados.ppgau.uff.br,,True,
https://portaldemapas.ibge.gov.br,,True,
https://porto-vecchio.opendatasoft.com,,True,
https://potsdam.opendatasoft.com,,True,
https://power.larc.nasa.gov,,True,
https://powerusers.microsoft.com,,True,
https://powietrze.gios.gov.pl,,True,
https://ppival.opendatasoft.com,,True,
https://prc-digitalwallonia.opendatasoft.com,,True,
https://prcorpfiling.f1hst.com,,True,
https://prezi.com,,True,
https://prezydent2015.pkw.gov.pl,,True,
https://princegeorge.ca,,True,
https://privado-spms.opendatasoft.com,,True,
https://prive.data.occitanie.education.gouv.fr,,True,
https://pro.arcgis.com,,True,
https://prod.ceidg.gov.pl,,True,
https://project-open-data.cio.gov,,True,
https://project-slayers.fandom.com,,True,
https://projects.worldbank.org,,True,
https://projeto.lexml.gov.br,,True,
https://prorailnl.hub.arcgis.com,,True,
https://psa.gov.ph,,True,
https://pt.slideshare.net,,True,
https://ptsd-va.data.socrata.com,,True,
https://pub.uni-bielefeld.de,,True,
https://pubfiles.pagasa.dost.gov.ph,,True,
https://public-iowadot.opendata.arcgis.com,,True,
https://public-nps.opendata.arcgis.com,,True,
https://public.opendatasoft.com,,True,
https://publica.fraunhofer.de,,True,
https://publicdata.eu,,True,
https://publicwiki.deltares.nl,,True,
https://pulsodelsur.com,,True,
https://purr.purdue.edu,,True,
https://pxweb.stat.si,,True,
https://pypi.org,,True,
https://python.langchain.com,,True,
https://pythonhosted.org,,True,
https://pytorch.org,,True,
https://qldspatial.information.qld.gov.au,,True,
https://qualar.apambiente.pt,,True,
https://quintagroup.com,,True,
https://qyjxon.kamieniarstwo-darkam.pl,,True,
https://radnortownship.finance.socrata.com,,True,
https://rajapinnat.ymparisto.fi,,True,
https://rcongo.opendataforafrica.org,,True,
https://rd-alliance.org,,True,
https://rdamsc.bath.ac.uk,,True,
https://rdm.inesctec.pt,,True,
https://rdrr.io,,True,
https://rdw.azure-westeurope-prod.socrata.com,,True,
https://readthedocs.org,,True,
https://realkm.com,,True,
https://rec-stif.opendatasoft.com,,True,
https://redis.com,,True,
https://redis.io,,True,
https://reg.bom.gov.au,,True,
https://regionguadeloupe.opendatasoft.com,,True,
https://registry.opendata.aws,,True,
https://relab.cs.cmu.edu,,True,
https://religions.uz,,True,
https://renenyffenegger.ch,,True,
https://replit.com,,True,
https://reportes.sie.gob.bo,,True,
https://repositorio-aberto.up.pt,,True,
https://repositorio.ufrn.br,,True,
https://research.aalto.fi,,True,
https://research.fiu.edu,,True,
https://research.google,,True,
https://researchdata.edu.au,,True,
https://researchdatafinder.qut.edu.au,,True,
https://researchguides.dartmouth.edu,,True,
https://researchrepository.wvu.edu,,True,
https://resources.data.gov,,True,
https://resources.nu.edu,,True,
https://ressources.data.sncf.com,,True,
https://results.aec.gov.au,,True,
https://revista.ibict.br,,True,
https://rheeq.pranaapana.pl,,True,
https://riversideca.gov,,True,
https://riversideco-ca.budget.socrata.com,,True,
https://rocketreach.co,,True,
https://rpubs.com,,True,
https://rtdc-mwcog.opendata.arcgis.com,,True,
https://rubikscode.net,,True,
https://rucore.libraries.rutgers.edu,,True,
https://rufuspollock.com,,True,
https://rwanda.opendataforafrica.org,,True,
https://saemes.opendatasoft.com,,True,
https://safety.google,,True,
https://saint-jean-de-luz-opendatapaysbasque.opendatasoft.com,,True,
https://saint-louis-agglo.opendatasoft.com,,True,
https://saintgermainlescorbeil-grandparissud.opendatasoft.com,,True,
https://saintmande.opendatasoft.com,,True,
https://salesforce.stackexchange.com,,True,
https://salestechstar.com,,True,
https://salinasvalleytribune.com,,True,
https://salsa.digital,,True,
https://sam.gov,,True,
https://samarkand.uz,,True,
https://samhsa.gov,,True,
https://sandbox.demo.socrata.com,,True,
https://sandiegocounty.budget.socrata.com,,True,
https://saotome.opendataforafrica.org,,True,
https://sarthe.e-lyco.fr,,True,
https://sarthe.opendatasoft.com,,True,
https://sasabus.org,,True,
https://satudata.singkawangkota.go.id,,True,
https://satudataindonesia.malukuprov.go.id,,True,
https://sbb.opendatasoft.com,,True,
https://sbs.gov.ws,,True,
https://scale.com,,True,
https://scci.web.unc.edu,,True,
https://scenefordummies.com,,True,
https://schiedam.dataplatform.nl,,True,
https://scholarlycommons.pacific.edu,,True,
https://scholarship.law.edu,,True,
https://scholarworks.uark.edu,,True,
https://scholarworks.waldenu.edu,,True,
https://schoolsdata2-tea-texas.opendata.arcgis.com,,True,
https://scihub.copernicus.eu,,True,
https://scikit-learn.org,,True,
https://scis.uz,,True,
https://scmb-ckan-dev.research.dc.uq.edu.au,,True,
https://scmb-ckan.research.dc.uq.edu.au,,True,
https://scoda.co.za,,True,
https://scotland.gov.uk,,True,
https://scottmanning.com,,True,
https://scout.wisc.edu,,True,
https://sdw.ecb.europa.eu,,True,
https://seanh-ckan.readthedocs.io,,True,
https://search.censys.io,,True,
https://search.earthdata.nasa.gov,,True,
https://search.r-project.org,,True,
https://security.snyk.io,,True,
https://securitydata.newamerica.net,,True,
https://sede.minetur.gob.es,,True,
https://sede.mjusticia.gob.es,,True,
https://sede.oepm.gob.es,,True,
https://sede.sepe.gob.es,,True,
https://seeklogo.com,,True,
https://segelflug.de,,True,
https://seie.minedu.gob.bo,,True,
https://seineouest.opendatasoft.com,,True,
https://sejm.gov.pl,,True,
https://selfhosted.libhunt.com,,True,
https://semantic-web.com,,True,
https://semanticbot.opendatasoft.com,,True,
https://semanticweb.cs.vu.nl,,True,
https://senegal.opendataforafrica.org,,True,
https://sensorsandsystems.com,,True,
https://seriesestatisticas.ibge.gov.br,,True,
https://services.ga.gov.au,,True,
https://servizi.comune.cesena.fc.it,,True,
https://seti.berkeley.edu,,True,
https://seu-e.cat,,True,
https://seu.portsdebalears.gob.es,,True,
https://sevres-seineouest.opendatasoft.com,,True,
https://seychelles.opendataforafrica.org,,True,
https://sf.connect.socrata.com,,True,
https://sf.gov,,True,
https://sf.socrata.com,,True,
https://sgi-cvs.opendata.arcgis.com,,True,
https://sgu.se,,True,
https://sharefulton.fultoncountyga.gov,,True,
https://sharing.nih.gov,,True,
https://shmu.sk,,True,
https://shop.fazeclan.com,,True,
https://shop.highlights.com,,True,
https://sicoin.minfin.gob.gt,,True,
https://sierraleone.opendataforafrica.org,,True,
https://sig.urbanismosevilla.org,,True,
https://siliconangle.com,,True,
https://silo.tips,,True,
https://sinca.mma.gob.cl,,True,
https://singstat.gov.sg,,True,
https://sister.agenziaentrate.gov.it,,True,
https://sites.google.com,,True,
https://sites.insead.edu,,True,
https://sites.northwestern.edu,,True,
https://sites.psu.edu,,True,
https://sjmap.org,,True,
https://slashdot.org,,True,
https://slideplayer.com,,True,
https://slmp-550-104.slc.westdc.net,,True,
https://slovak.statistics.sk,,True,
https://slumet.gov.lc,,True,
https://smart.comune.genova.it,,True,
https://smartcity.cioreview.com,,True,
https://smartregionidf.opendatasoft.com,,True,
https://smhi.se,,True,
https://smr-stadtlauringen-dbg.de,,True,
https://snap.stanford.edu,,True,
https://snapcraft.io,,True,
https://snet.gob.sv,,True,
https://snr.unl.edu,,True,
https://snudot.data.socrata.com,,True,
https://snyk.io,,True,
https://sobigdata.d4science.org,,True,
https://socgeol.it,,True,
https://social-sante.gouv.fr,,True,
https://social.msdn.microsoft.com,,True,
https://socialscience.one,,True,
https://socratadiscovery.docs.apiary.io,,True,
https://socratametadataapi.docs.apiary.io,,True,
https://socratapublishing.docs.apiary.io,,True,
https://soda.demo.socrata.com,,True,
https://soho.nascom.nasa.gov,,True,
https://solarimpulse.com,,True,
https://solomonmg.github.io,,True,
https://solscan.io,,True,
https://somalia.opendataforafrica.org,,True,
https://sonomacounty.budget.socrata.com,,True,
https://sos.noaa.gov,,True,
https://soundcloud.com,,True,
https://sourceforge.net,,True,
https://southafrica.opendataforafrica.org,,True,
https://southdakota.budget.socrata.com,,True,
https://southerngrampians.opendatasoft.com,,True,
https://southsudan.opendataforafrica.org,,True,
https://spacedata.copernicus.eu,,True,
https://spacedock.info,,True,
https://spagobi.readthedocs.io,,True,
https://spc.int,,True,
https://speakerdeck.com,,True,
https://spenergynetworks.opendatasoft.com,,True,
https://spi-digitalwallonia.opendatasoft.com,,True,
https://splc.demo.socrata.com,,True,
https://spms.opendatasoft.com,,True,
https://sports-sgsocialgouv.opendatasoft.com,,True,
https://spotlight.vermont.gov,,True,
https://spring.io,,True,
https://srd.opendatasoft.com,,True,
https://ssb.no,,True,
https://stackoverflow.com,,True,
https://stackshare.io,,True,
https://stage-data.kimetrica.com,,True,
https://stanfordopendata.org,,True,
https://starwars.fandom.com,,True,
https://stat-guinee.org,,True,
https://stat.ee,,True,
https://stat.gov.az,,True,
https://stat.gov.pl,,True,
https://stat.gov.tm,,True,
https://stat.si,,True,
https://stat.tj,,True,
https://statbel.fgov.be,,True,
https://statcan.gc.ca,,True,
https://stateofdelaware.data.socrata.com,,True,
https://statinja.gov.jm,,True,
https://statistica.md,,True,
https://statistics-suriname.org,,True,
https://statistics.gr,,True,
https://statistics.sl,,True,
https://statistics.ukdataservice.ac.uk,,True,
https://statistik.at,,True,
https://statistikbanken.dk,,True,
https://statistiques.public.lu,,True,
https://statline.cbs.nl,,True,
https://stats.gov.vc,,True,
https://stats.govt.nz,,True,
https://stats.oecd.org,,True,
https://stats.stackexchange.com,,True,
https://statsghana.gov.gh,,True,
https://statsmauritius.govmu.org,,True,
https://stclairco.com,,True,
https://std.lt,,True,
https://steamcommunity.com,,True,
https://stgallen.opendatasoft.com,,True,
https://stlouis-mo.gov,,True,
https://stories-monitoring.demo.eu.socrata.com,,True,
https://stortinget.no,,True,
https://stpdp-grandparissud.opendatasoft.com,,True,
https://strategy.data.gov,,True,
https://stridata-si.opendata.arcgis.com,,True,
https://sudan.opendataforafrica.org,,True,
https://sudreg.pravosudje.hr,,True,
https://suds-cmu.org,,True,
https://sudyalaroliykengashi.uz,,True,
https://sundsvall.se,,True,
https://sunlightfoundation.com,,True,
https://supercell.com,,True,
https://supersimple.com,,True,
https://support.google.com,,True,
https://support.microsoft.com,,True,
https://support.minitab.com,,True,
https://support.wix.com,,True,
https://support.zendesk.com,,True,
https://survey.gov.bn,,True,
https://svn.aksw.org,,True,
https://swagger.io,,True,
https://swaziland.opendataforafrica.org,,True,
https://swib.org,,True,
https://swisscom.opendatasoft.com,,True,
https://swisspost.opendatasoft.com,,True,
https://tagteam.harvard.edu,,True,
https://tampere.fi,,True,
https://tanahair.indonesia.go.id,,True,
https://tanzania.opendataforafrica.org,,True,
https://tap.mk.gov.lv,,True,
https://tax.vermont.gov,,True,
https://taxation-customs.ec.europa.eu,,True,
https://tcdata-tompkinscounty.opendata.arcgis.com,,True,
https://tech.einnews.com,,True,
https://tech.eu,,True,
https://techcommunity.microsoft.com,,True,
https://techcrunch.com,,True,
https://techlavia.tumblr.com,,True,
https://techterms.com,,True,
https://tempo.cptec.inpe.br,,True,
https://tfl.gov.uk,,True,
https://thai.emac.gsfc.nasa.gov,,True,
https://the.open-budget.org.il,,True,
https://thehackernews.com,,True,
https://thelogofinder.com,,True,
https://tibbiy-ijtimoiy.uz,,True,
https://tiedostopalvelu.maanmittauslaitos.fi,,True,
https://tietotarjotin.fi,,True,
https://til.simonwillison.net,,True,
https://titania.saeima.lv,,True,
https://togo.opendataforafrica.org,,True,
https://tomorrowscities.iied.org,,True,
https://tompsc.data.socrata.com,,True,
https://tourisme62.opendatasoft.com,,True,
https://toursmetropole.opendatasoft.com,,True,
https://towardsai.net,,True,
https://towardsdatascience.com,,True,
https://townofcary.opendatasoft.com,,True,
https://tpqsxj.powaznebranze.pl,,True,
https://trac.ckan.org,,True,
https://training.theodi.org,,True,
https://transparencia.campinas.sp.gov.br,,True,
https://transparencia.es.gov.br,,True,
https://transparencia.gijon.es,,True,
https://transparencia.gov.br,,True,
https://transparencia.org.ve,,True,
https://transparencia.sc.gov.br,,True,
https://transparencia.sns.gov.pt,,True,
https://transparencia.tce.sp.gov.br,,True,
https://transparency.arkansas.gov,,True,
https://transparency.mt.gov,,True,
https://transparenz.karlsruhe.de,,True,
https://transport.opendatasoft.com,,True,
https://trends.builtwith.com,,True,
https://trial.opendatasoft.com,,True,
https://trove.nla.gov.au,,True,
https://tunisia.opendataforafrica.org,,True,
https://turonbank.uz,,True,
https://tuscaloosa.data.socrata.com,,True,
https://twisto.opendatasoft.com,,True,
https://twitter.com,,True,
https://tyler.partner.socrata.com,,True,
https://tylertech.data.socrata.com,,True,
https://uas-faa.opendata.arcgis.com,,True,
https://uba.uz,,True,
https://ubos.org,,True,
https://ucopendata.netlify.app,,True,
https://udds-faa.opendata.arcgis.com,,True,
https://udot.utah.gov,,True,
https://uganda.opendataforafrica.org,,True,
https://ukpowernetworks.opendatasoft.com,,True,
https://ukrstat.gov.ua,,True,
https://umweltbundesamt.at,,True,
https://unaids.org,,True,
https://undp.org,,True,
https://uneca.org,,True,
https://university.vogovoice.com,,True,
https://univevry.opendatasoft.com,,True,
https://unstats-undesa.opendata.arcgis.com,,True,
https://unstats.un.org,,True,
https://unterm.un.org,,True,
https://urbanopus.net,,True,
https://urbinfo.ljubljana.si,,True,
https://usaspending.gov,,True,
https://usc.connect.socrata.com,,True,
https://usc.data.socrata.com,,True,
https://userguide.opendatasoft.com,,True,
https://users.aalto.fi,,True,
https://usviber.org,,True,
https://utc.uic.edu,,True,
https://uzagroservis.uz,,True,
https://uzavtosanoat.uz,,True,
https://uzbektourism.uz,,True,
https://uzdft.antyantydoping.pl,,True,
https://uzmontaj.uz,,True,
https://uzpharmagency.uz,,True,
https://uzsm.uz,,True,
https://uzspace.uz,,True,
https://uzsuv.uz,,True,
https://uzvtorcvetmet.uz,,True,
https://vaers.hhs.gov,,True,
https://valencia.opendatasoft.com,,True,
https://valenciennesmetro.opendatasoft.com,,True,
https://valgresultat.no,,True,
https://vancouver.opendatasoft.com,,True,
https://vanves-seineouest.opendatasoft.com,,True,
https://vcgi.vermont.gov,,True,
https://vdc.umb.edu,,True,
https://vedur.is,,True,
https://venturebeat.com,,True,
https://vertex.daac.asf.alaska.edu,,True,
https://vicroadsopendata-vicroadsmaps.opendata.arcgis.com,,True,
https://vimeo.com,,True,
https://vincentarelbundock.github.io,,True,
https://vis.csail.mit.edu,,True,
https://visor.codigopostal.gov.co,,True,
https://vivreparis.fr,,True,
https://viznet.media.mit.edu,,True,
https://vnso.gov.vu,,True,
https://voices.uchicago.edu,,True,
https://volby.cz,,True,
https://vsr.informatik.tu-chemnitz.de,,True,
https://vuduciel.loire-atlantique.fr,,True,
https://vuldb.com,,True,
https://vulekamali.gov.za,,True,
https://w3c.senate.go.th,,True,
https://wagda.lib.washington.edu,,True,
https://wagtail.org,,True,
https://waldorfschule-rheine.de,,True,
https://warnungen.zamg.at,,True,
https://washdata.org,,True,
https://watech.wa.gov,,True,
https://waterdata.usgs.gov,,True,
https://wcu.uz,,True,
https://weather.gc.ca,,True,
https://weather.gov.dm,,True,
https://web.larioja.org,,True,
https://web.library.yale.edu,,True,
https://web.mit.edu,,True,
https://web.pcc.gov.tw,,True,
https://web.unican.es,,True,
https://web.wpi.edu,,True,
https://webscope.sandbox.yahoo.com,,True,
https://webtechsurvey.com,,True,
https://welland.ca,,True,
https://westdesmoines.finance.socrata.com,,True,
https://westernparklands.opendatasoft.com,,True,
https://wgnhs.wisc.edu,,True,
https://whiletrue.industries,,True,
https://whitewolf.fandom.com,,True,
https://wid.world,,True,
https://wiki.alquds.edu,,True,
https://wiki.gcube-system.org,,True,
https://wiki.lyrasis.org,,True,
https://wiki.opendevelopmentmekong.net,,True,
https://wiki.openstreetmap.org,,True,
https://wiki.osgeo.org,,True,
https://wilds.stanford.edu,,True,
https://williwaw.com,,True,
https://winnipeg-open.budget.socrata.com,,True,
https://winnipegelection.ca,,True,
https://wisconsingeologicalsurvey.org,,True,
https://wisqars.cdc.gov,,True,
https://wmo.int,,True,
https://wonder.cdc.gov,,True,
https://wordpress.com,,True,
https://wordpress.org,,True,
https://wptavern.com,,True,
https://wrdrd.readthedocs.io,,True,
https://wuerzburg.opendatasoft.com,,True,
https://wutangclan.com,,True,
https://ww2.arb.ca.gov,,True,
https://ww2.ceepur.org,,True,
https://www-cavgp.opendata.arcgis.com,,True,
https://www-fars.nhtsa.dot.gov,,True,
https://www-genesis.destatis.de,,True,
https://www.10xgenomics.com,,True,
https://www.2020census.gov,,True,
https://www.20min.ch,,True,
https://www.4gamer.net,,True,
https://www.aamc.org,,True,
https://www.abs.gov.au,,True,
https://www.academia.edu,,True,
https://www.academy.uz,,True,
https://www.accessify.com,,True,
https://www.acf.hhs.gov,,True,
https://www.actuia.com,,True,
https://www.acueductospr.com,,True,
https://www.ada.edu.au,,True,
https://www.admin.ch,,True,
https://www.adur-worthing.gov.uk,,True,
https://www.advanced-ip-scanner.com,,True,
https://www.aemet.es,,True,
https://www.agenciatributaria.es,,True,
https://www.agglo-colmar.fr,,True,
https://www.agmk.uz,,True,
https://www.ahrq.gov,,True,
https://www.aiddata.org,,True,
https://www.ajpes.si,,True,
https://www.al.sp.gov.br,,True,
https://www.ala.org.au,,True,
https://www.alcazardesanjuan.es,,True,
https://www.alkmaar.nl,,True,
https://www.allerdale.gov.uk,,True,
https://www.alpha-quantum.com,,True,
https://www.altexsoft.com,,True,
https://www.amar.org.ir,,True,
https://www.amb.cat,,True,
https://www.analyticsvidhya.com,,True,
https://www.angela1c.com,,True,
https://www.antibes-juanlespins.com,,True,
https://www.any-api.com,,True,
https://www.aph.gov.au,,True,
https://www.applytosupply.digitalmarketplace.service.gov.uk,,True,
https://www.aqr.com,,True,
https://www.archdaily.com,,True,
https://www.archive.uz,,True,
https://www.archives.gov,,True,
https://www.ars.usda.gov,,True,
https://www.arso.gov.si,,True,
https://www.asakabank.uz,,True,
https://www.asamblea.gob.pa,,True,
https://www.asep.gob.pa,,True,
https://www.ashford.gov.uk,,True,
https://www.astromat.org,,True,
https://www.asturias.es,,True,
https://www.atmo-bfc.org,,True,
https://www.auftrag.at,,True,
https://www.austintexas.gov,,True,
https://www.avoindata.fi,,True,
https://www.ayto-aljaraque.es,,True,
https://www.azdhs.gov,,True,
https://www.azlyrics.com,,True,
https://www.bafu.admin.ch,,True,
https://www.bahamas.gov.bs,,True,
https://www.bahrain.bh,,True,
https://www.banenor.no,,True,
https://www.banguat.gob.gt,,True,
https://www.basemap.at,,True,
https://www.basildon.gov.uk,,True,
https://www.bathhacked.org,,True,
https://www.bb.go.th,,True,
https://www.bb.mof.go.jp,,True,
https://www.bcb.gob.bo,,True,
https://www.bcn.cat,,True,
https://www.bea.gov,,True,
https://www.behance.net,,True,
https://www.belfastcity.gov.uk,,True,
https://www.bfh.ch,,True,
https://www.bfs.admin.ch,,True,
https://www.bilbao.net,,True,
https://www.bizstats.co.uk,,True,
https://www.bloomberg.com,,True,
https://www.blueraster.com,,True,
https://www.bne.es,,True,
https://www.boamp.fr,,True,
https://www.bochum.de,,True,
https://www.bodacc.fr,,True,
https://www.bolagsverket.se,,True,
https://www.bolpatra.gov.np,,True,
https://www.bos.gov.ls,,True,
https://www.boston25news.com,,True,
https://www.brampton.ca,,True,
https://www.brandcrowd.com,,True,
https://www.braunschweig.de,,True,
https://www.brighton-hove.gov.uk,,True,
https://www.britannica.com,,True,
https://www.broadinstitute.org,,True,
https://www.brooklinema.gov,,True,
https://www.bruegel.org,,True,
https://www.brugge.be,,True,
https://www.brussels.be,,True,
https://www.budget.gov.hk,,True,
https://www.bund.de,,True,
https://www.burlington.ca,,True,
https://www.businessregistry.gr,,True,
https://www.businesswire.com,,True,
https://www.c4isrnet.com,,True,
https://www.cabq.gov,,True,
https://www.caib.es,,True,
https://www.caida.org,,True,
https://www.cali.gov.co,,True,
https://www.camara.cl,,True,
https://www.camara.gov.co,,True,
https://www.camara.leg.br,,True,
https://www.cambridge.gov.uk,,True,
https://www.cambridge.org,,True,
https://www.cameroon-info.net,,True,
https://www.canadapost.ca,,True,
https://www.capitalonecareers.com,,True,
https://www.capterra.ca,,True,
https://www.capterra.co.uk,,True,
https://www.capterra.com.au,,True,
https://www.capterra.com.sg,,True,
https://www.caryinstitute.org,,True,
https://www.cas.go.jp,,True,
https://www.castlegateit.co.uk,,True,
https://www.cathrinewilhelmsen.net,,True,
https://www.cbinsights.com,,True,
https://www.cbo.gov,,True,
https://www.cbs.gov.il,,True,
https://www.cbs.nl,,True,
https://www.cdc.gov,,True,
https://www.cdep.ro,,True,
https://www.cdph.ca.gov,,True,
https://www.censtatd.gov.hk,,True,
https://www.census.gov,,True,
https://www.centralbank.org.ls,,True,
https://www.ch.ch,,True,
https://www.change53.fr,,True,
https://www.chapelhillopendata.org,,True,
https://www.chartjs.org,,True,
https://www.chatham-kent.ca,,True,
https://www.chattadata.org,,True,
https://www.chet.org.za,,True,
https://www.chhs.ca.gov,,True,
https://www.chicago.gov,,True,
https://www.chicagobooth.edu,,True,
https://www.chilliwack.com,,True,
https://www.chj.es,,True,
https://www.cia.gov,,True,
https://www.cin.ufpe.br,,True,
https://www.cio.com,,True,
https://www.cioreview.com,,True,
https://www.cisa.gov,,True,
https://www.cisco.com,,True,
https://www.cityofkingston.ca,,True,
https://www.cityscale.com.ua,,True,
https://www.civicapps.org,,True,
https://www.civicdata.io,,True,
https://www.clb.go.jp,,True,
https://www.climatenepal.org.np,,True,
https://www.clir.org,,True,
https://www.cma.gov.cn,,True,
https://www.cms.gov,,True,
https://www.cna.org,,True,
https://www.cnbc.com,,True,
https://www.cncf.io,,True,
https://www.cnet.com,,True,
https://www.cnil.fr,,True,
https://www.cnn.com,,True,
https://www.co.washington.or.us,,True,
https://www.coar-repositories.org,,True,
https://www.cohnreznick.com,,True,
https://www.colchesterct.gov,,True,
https://www.colorado.edu,,True,
https://www.colorado.gov,,True,
https://www.commerce.gov,,True,
